IdCliente,Evasao,Genero,Idoso,Parceiro,Dependentes,Meses_Contrato,Servico_Telefonico,Multiplas_Linhas,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Gasto_Mensal,Gasto_Total,Contas_Diarias
3298-QEICA,Nao,Feminino,0,Sim,Sim,23,Nao,Sem_telefone,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Dois_anos,Nao,Cheque_enviado,34.6,813.45,1.1533333333333333
3301-LSLWQ,Nao,Feminino,0,Nao,Nao,29,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,66.1,1912.15,2.203333333333333
3301-VKTGC,Nao,Masculino,0,Sim,Sim,68,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Nao,Nao,Um_ano,Sim,Transferencia_automatica,85.5,5696.6,2.85
3307-TLCUD,Nao,Masculino,0,Sim,Nao,17,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,34.4,592.75,1.1466666666666667
3308-DGHKL,Nao,Masculino,0,Nao,Nao,69,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Transferencia_automatica,19.3,1447.9,0.6433333333333333
3308-JSGML,Nao,Masculino,1,Sim,Nao,59,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,64.05,3886.85,2.135
3308-MHOOC,Nao,Masculino,0,Nao,Sim,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Cheque_enviado,19.2,19.2,0.64
3312-UUMZW,Nao,Masculino,0,Sim,Nao,32,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cartao_credito_automatico,98.85,3145.9,3.295
3312-ZWLGF,Nao,Masculino,1,Sim,Nao,29,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,79.3,2414.55,2.643333333333333
3313-QKNKB,Sim,Masculino,0,Sim,Nao,59,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Um_ano,Nao,Cheque_eletronico,85.55,5084.65,2.8516666666666666
3315-IKYZQ,Nao,Masculino,0,Sim,Sim,28,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Sim,Sim,Nao,Um_ano,Nao,Cheque_enviado,50.8,1386.8,1.6933333333333331
3315-TOTBP,Sim,Masculino,0,Nao,Nao,15,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,76.0,1130.85,2.533333333333333
3316-UWXUY,Nao,Masculino,0,Nao,Nao,50,Sim,Nao,Fibra_optica,Sim,Sim,Nao,Sim,Nao,Sim,Mensal,Sim,Cartao_credito_automatico,93.5,4747.5,3.1166666666666667
3317-HRTNN,Sim,Feminino,1,Nao,Nao,5,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,45.7,198.0,1.5233333333333334
3317-VLGQT,Nao,Feminino,0,Sim,Nao,14,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,78.1,1122.4,2.603333333333333
3318-ISQFQ,Nao,Feminino,0,Nao,Nao,20,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Transferencia_automatica,19.5,413.0,0.65
3318-NMQXL,Nao,Masculino,0,Nao,Nao,3,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,92.0,266.8,3.066666666666667
3318-OSATS,Sim,Masculino,1,Nao,Nao,35,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,95.45,3474.05,3.1816666666666666
3319-DWOEP,Sim,Masculino,1,Sim,Nao,6,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,95.75,573.75,3.191666666666667
3320-VEOYC,Nao,Masculino,1,Nao,Nao,14,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,95.6,1273.3,3.1866666666666665
3323-CPBWR,Nao,Masculino,0,Nao,Nao,23,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Nao,Mensal,Sim,Cartao_credito_automatico,96.9,2085.45,3.23
3324-OIRTO,Nao,Masculino,0,Sim,Sim,71,Sim,Nao,Fibra_optica,Sim,Sim,Sim,Nao,Sim,Sim,Um_ano,Sim,Transferencia_automatica,104.65,7288.4,3.4883333333333337
3325-FUYCG,Sim,Masculino,0,Sim,Sim,28,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Sim,Sim,Um_ano,Nao,Cheque_eletronico,106.1,2847.4,3.5366666666666666
3327-YBAKM,Nao,Feminino,0,Sim,Nao,64,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Sim,Sim,Sim,Um_ano,Sim,Cheque_enviado,96.9,6314.35,3.23
3329-WDIOK,Sim,Feminino,0,Nao,Nao,3,Nao,Sem_telefone,DSL,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,50.6,155.35,1.6866666666666668
3331-HQDTW,Sim,Feminino,0,Nao,Nao,34,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_enviado,109.8,3587.25,3.6599999999999997
3334-CTHOL,Sim,Feminino,0,Nao,Nao,1,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,49.95,49.95,1.665
3336-JORSO,Sim,Feminino,1,Nao,Nao,33,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,110.45,3655.45,3.6816666666666666
3338-CVVEH,Nao,Masculino,0,Nao,Nao,12,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,94.55,1173.55,3.1516666666666664
3339-EAQNV,Nao,Masculino,1,Sim,Nao,72,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Um_ano,Sim,Cartao_credito_automatico,97.25,7133.1,3.2416666666666667
3340-QBBFM,Nao,Masculino,1,Sim,Nao,36,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Um_ano,Nao,Cartao_credito_automatico,54.1,1992.85,1.8033333333333335
3345-JHUEO,Nao,Masculino,0,Nao,Nao,4,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Cheque_eletronico,20.2,55.7,0.6733333333333333
3345-PBBFH,Nao,Masculino,0,Sim,Nao,8,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,49.55,393.45,1.6516666666666666
3346-BRMIS,Sim,Feminino,1,Sim,Nao,18,Nao,Sem_telefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,48.35,810.7,1.6116666666666668
3347-YJZZE,Nao,Masculino,0,Sim,Sim,29,Sim,Sim,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Nao,Cartao_credito_automatico,80.1,2211.8,2.67
3348-CFRNX,Sim,Feminino,0,Sim,Nao,28,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_enviado,92.35,2602.9,3.078333333333333
3349-ANQNH,Nao,Feminino,1,Nao,Nao,59,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Um_ano,Sim,Cheque_eletronico,99.5,5890.0,3.316666666666667
3351-NGXYI,Nao,Feminino,1,Nao,Nao,16,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,54.1,889.0,1.8033333333333335
3351-NQLDI,Sim,Feminino,0,Sim,Sim,67,Sim,Sim,Fibra_optica,Sim,Nao,Nao,Sim,Nao,Sim,Um_ano,Sim,Cartao_credito_automatico,94.35,6341.45,3.145
3352-ALMCK,Nao,Masculino,0,Nao,Nao,40,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_enviado,102.65,4108.15,3.421666666666667
3352-RICWQ,Nao,Feminino,0,Sim,Sim,9,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,19.75,210.65,0.6583333333333333
3354-OADJP,Nao,Feminino,0,Nao,Nao,8,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Nao,Transferencia_automatica,54.25,447.75,1.8083333333333333
3359-DSRKA,Nao,Feminino,0,Sim,Sim,58,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cheque_enviado,19.85,1158.85,0.6616666666666667
3363-DTIVD,Nao,Masculino,0,Sim,Sim,71,Sim,Sim,Fibra_optica,Sim,Nao,Sim,Nao,Sim,Sim,Dois_anos,Nao,Cheque_eletronico,105.55,7405.5,3.518333333333333
3363-EWLGO,Nao,Feminino,0,Nao,Nao,5,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.95,109.6,0.6649999999999999
3365-SAIGS,Nao,Feminino,0,Nao,Nao,17,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,83.55,1329.15,2.7849999999999997
3370-GQEAL,Nao,Masculino,0,Sim,Sim,30,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,Cheque_eletronico,85.45,2509.95,2.8483333333333336
3370-HXOPH,Nao,Feminino,0,Nao,Nao,3,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,76.1,257.6,2.5366666666666666
3372-CDXFJ,Nao,Masculino,0,Sim,Sim,13,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Transferencia_automatica,24.5,343.6,0.8166666666666667
3372-KWFBM,Sim,Masculino,1,Nao,Nao,16,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,86.6,1281.0,2.8866666666666663
3373-DIUUN,Nao,Masculino,0,Sim,Sim,30,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,21.25,711.9,0.7083333333333334
3373-YZZYM,Nao,Masculino,0,Sim,Sim,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.2,19.2,0.64
3374-LXDEV,Sim,Feminino,0,Nao,Nao,13,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque_eletronico,89.4,1132.35,2.98
3374-PZLXD,Nao,Masculino,0,Nao,Nao,34,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.7,675.6,0.6566666666666666
3374-TTZTK,Nao,Masculino,0,Sim,Nao,52,Sim,Nao,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cheque_eletronico,106.3,5487.0,3.5433333333333334
3376-BMGFE,Sim,Feminino,0,Nao,Nao,4,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,70.9,273.0,2.3633333333333337
3378-AJRAO,Nao,Masculino,0,Sim,Sim,44,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_eletronico,24.85,1013.6,0.8283333333333334
3384-CTMSF,Nao,Masculino,0,Sim,Nao,47,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,104.1,5135.15,3.4699999999999998
3387-PLKUI,Nao,Feminino,0,Sim,Sim,13,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,18.8,251.25,0.6266666666666667
3387-VATUS,Sim,Masculino,0,Nao,Nao,5,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,94.85,462.8,3.1616666666666666
3389-KTRXV,Nao,Feminino,0,Sim,Sim,23,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,23.85,625.65,0.795
3389-YGYAI,Sim,Feminino,1,Nao,Nao,8,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,105.5,829.55,3.5166666666666666
3391-JSQEW,Nao,Masculino,0,Sim,Nao,40,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,50.15,2058.5,1.6716666666666666
3392-EHMNK,Nao,Feminino,0,Sim,Sim,67,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Nao,Dois_anos,Nao,Cartao_credito_automatico,94.1,6302.8,3.1366666666666663
3393-FMZPV,Sim,Feminino,0,Nao,Nao,25,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,100.25,2387.75,3.341666666666667
3396-DKDEL,Nao,Feminino,0,Sim,Sim,70,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,115.15,8250.0,3.8383333333333334
3397-AVTKU,Nao,Masculino,0,Nao,Nao,43,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Sim,Dois_anos,Sim,Cheque_eletronico,60.0,2548.55,2.0
3398-FSHON,Sim,Feminino,1,Nao,Nao,12,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,91.3,1094.5,3.0433333333333334
3398-GCPMU,Nao,Feminino,1,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,89.55,6448.85,2.985
3398-ZOUAA,Sim,Masculino,1,Sim,Nao,21,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,69.1,1474.75,2.3033333333333332
3399-BMLVW,Nao,Masculino,0,Sim,Sim,51,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Dois_anos,Nao,Cartao_credito_automatico,60.5,3121.45,2.0166666666666666
3400-ESFUW,Sim,Masculino,0,Sim,Sim,55,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Dois_anos,Nao,Transferencia_automatica,57.55,3046.4,1.9183333333333332
3401-URHDA,Nao,Masculino,0,Nao,Nao,51,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Nao,Cartao_credito_automatico,59.9,3043.6,1.9966666666666666
3402-XRIUO,Nao,Feminino,1,Sim,Nao,22,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_enviado,63.55,1381.8,2.118333333333333
3404-JNXAX,Nao,Feminino,0,Sim,Sim,51,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,80.75,4116.9,2.691666666666667
3407-JMJQQ,Nao,Feminino,0,Sim,Sim,71,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,109.0,7661.8,3.6333333333333333
3407-QGWLG,Nao,Masculino,0,Nao,Sim,3,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Cheque_enviado,20.05,75.45,0.6683333333333333
3410-MHHUM,Nao,Feminino,0,Sim,Sim,44,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Nao,Sim,Um_ano,Nao,Cheque_eletronico,94.4,4295.35,3.146666666666667
3410-YOQBQ,Nao,Feminino,0,Nao,Nao,31,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cheque_enviado,79.2,2497.2,2.64
3411-WLRSQ,Nao,Feminino,1,Sim,Nao,3,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,74.6,239.05,2.4866666666666664
3413-BMNZE,Nao,Masculino,1,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Transferencia_automatica,45.25,45.25,1.5083333333333333
3413-CSSTH,Nao,Masculino,0,Nao,Nao,41,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,55.7,2237.55,1.8566666666666667
3413-DHLPB,Nao,Masculino,0,Sim,Sim,60,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Transferencia_automatica,103.75,5969.95,3.4583333333333335
3415-TAILE,Sim,Feminino,0,Sim,Sim,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_enviado,65.7,134.35,2.19
3417-TSCIC,Nao,Masculino,0,Nao,Nao,29,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Um_ano,Sim,Cheque_enviado,24.85,788.05,0.8283333333333334
3419-SNJJD,Sim,Feminino,1,Sim,Nao,65,Sim,Sim,Fibra_optica,Sim,Nao,Sim,Nao,Sim,Sim,Mensal,Nao,Transferencia_automatica,105.25,6786.4,3.5083333333333333
3420-YJLQT,Nao,Feminino,0,Nao,Nao,2,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,79.55,151.75,2.6516666666666664
3420-ZDBMA,Nao,Masculino,1,Nao,Nao,5,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,71.45,371.6,2.381666666666667
3422-GALYP,Nao,Masculino,0,Nao,Nao,2,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,79.45,145.15,2.6483333333333334
3422-LYEPQ,Sim,Masculino,0,Sim,Sim,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,71.0,71.0,2.3666666666666667
3422-WJOYD,Nao,Masculino,0,Sim,Nao,28,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Nao,Cheque_enviado,54.35,1426.45,1.8116666666666668
3423-HHXAO,Nao,Feminino,0,Sim,Sim,14,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Sim,Cheque_enviado,19.5,272.0,0.65
3424-NMNBO,Sim,Masculino,1,Sim,Nao,58,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Sim,Sim,Um_ano,Sim,Cheque_eletronico,108.85,6287.25,3.628333333333333
3426-NIYYL,Sim,Masculino,0,Nao,Nao,15,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,51.55,765.5,1.7183333333333333
3427-GGZZI,Nao,Feminino,0,Sim,Nao,19,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,89.1,1620.8,2.9699999999999998
3428-MMGUB,Nao,Masculino,0,Nao,Nao,60,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Nao,Dois_anos,Sim,Cheque_eletronico,89.55,5231.2,2.985
3428-XZMAZ,Sim,Masculino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,69.35,69.35,2.3116666666666665
3429-IFLEM,Nao,Feminino,0,Nao,Nao,71,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Dois_anos,Nao,Cartao_credito_automatico,77.35,5550.1,2.578333333333333
3439-GVUSX,Nao,Masculino,0,Nao,Nao,1,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,24.4,24.4,0.8133333333333332
3440-JPSCL,Sim,Feminino,0,Nao,Nao,6,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque_enviado,99.95,547.65,3.3316666666666666
3441-CGZJH,Nao,Feminino,0,Sim,Sim,43,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Um_ano,Sim,Cartao_credito_automatico,60.4,2640.55,2.013333333333333
3442-ZHHCC,Nao,Masculino,0,Nao,Nao,68,Sim,Sim,DSL,Sim,Sim,Sim,Nao,Nao,Sim,Um_ano,Sim,Cartao_credito_automatico,76.9,5023.0,2.5633333333333335
3445-HXXGF,Sim,Masculino,1,Sim,Nao,58,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,45.3,2651.2,1.51
3446-QDSZF,Nao,Feminino,0,Nao,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Nao,Cartao_credito_automatico,55.5,227.35,1.85
3450-WXOAT,Nao,Masculino,0,Nao,Nao,46,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,45.2,2065.15,1.5066666666666668
3451-VAWLI,Nao,Feminino,0,Sim,Sim,35,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,19.7,730.4,0.6566666666666666
3452-ABWRL,Nao,Masculino,1,Nao,Nao,47,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cartao_credito_automatico,86.05,3865.6,2.868333333333333
3452-FLHYD,Nao,Masculino,0,Sim,Nao,25,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Sim,Transferencia_automatica,20.95,495.15,0.6983333333333334
3452-GWUIN,Nao,Feminino,1,Sim,Nao,19,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,94.95,1760.25,3.165
3452-SRFEG,Nao,Masculino,0,Nao,Nao,49,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,74.6,3720.35,2.4866666666666664
3453-RTHJQ,Nao,Masculino,0,Nao,Nao,6,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,69.1,435.0,2.3033333333333332
3454-JFUBC,Nao,Masculino,1,Nao,Nao,68,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cartao_credito_automatico,20.0,1396.0,0.6666666666666666
3457-PQBYH,Nao,Feminino,0,Sim,Sim,58,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,20.3,1160.75,0.6766666666666666
3458-IDMFK,Nao,Masculino,0,Nao,Nao,25,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cheque_enviado,20.75,499.4,0.6916666666666667
3460-TJBWI,Nao,Masculino,0,Sim,Sim,24,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,24.2,609.05,0.8066666666666666
3462-BJQQA,Nao,Feminino,0,Nao,Nao,6,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,89.75,552.65,2.9916666666666667
3466-BYAVD,Nao,Masculino,0,Sim,Sim,15,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Nao,Sim,Mensal,Sim,Cheque_enviado,69.5,1071.4,2.316666666666667
3466-RITXD,Nao,Masculino,0,Nao,Nao,26,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cartao_credito_automatico,92.4,2349.8,3.08
3466-WAESX,Nao,Masculino,0,Nao,Sim,16,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,69.1,1083.7,2.3033333333333332
3468-DRVQJ,Nao,Feminino,0,Sim,Sim,10,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Sim,Nao,Um_ano,Nao,Cheque_eletronico,70.3,676.15,2.3433333333333333
3470-BTGQO,Nao,Masculino,0,Nao,Sim,21,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,45.65,985.05,1.5216666666666667
3470-OBUET,Nao,Feminino,0,Sim,Sim,67,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Dois_anos,Nao,Cartao_credito_automatico,74.0,4868.4,2.466666666666667
3472-OAOOR,Nao,Masculino,0,Sim,Sim,19,Nao,Sem_telefone,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,34.95,610.2,1.165
3472-QPRCH,Nao,Masculino,0,Sim,Sim,40,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,25.25,1006.9,0.8416666666666667
3473-XIIIT,Sim,Feminino,0,Sim,Nao,16,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,100.0,1534.75,3.3333333333333335
3474-BAFSJ,Nao,Masculino,0,Sim,Nao,57,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,57.5,3265.95,1.9166666666666667
3481-JHUZH,Nao,Masculino,0,Sim,Nao,41,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,80.25,3439.0,2.675
3482-ABPKK,Nao,Feminino,0,Nao,Nao,28,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Nao,Cheque_enviado,54.3,1546.3,1.8099999999999998
